Comment ID,Channel ID,Comment create timestamp,Price,Parent comment ID,Post ID,Video ID,Comment text,Top-level comment ID
Ugw9jVQp410Ark3syzF4AaABAg,UCSLj2L6Fa78dtxFbbUarM8Q,2025-02-25T12:34:28.049433+00:00,0,,,Im4JVVpxgwU,"{""text"":""Analised the dll files on my phone and saw some sussy lines of codes like all file types, accessing C:\\, serialized codes, it also connects to multiple websites, and downloads and installs some programs""}",
UgxOHbbwqShsZKICCsV4AaABAg,UCSLj2L6Fa78dtxFbbUarM8Q,2025-02-25T10:42:18.173394+00:00,0,,,TcBzyuW8zJ4,"{""text"":""This is likely fake""}",
UgwtkV8b_g1GXuRKYyN4AaABAg.AExoDcu7v30AExoF2QJSMx,UCSLj2L6Fa78dtxFbbUarM8Q,2025-02-25T08:28:49.645769+00:00,0,UgwtkV8b_g1GXuRKYyN4AaABAg,,bOU2aSAjtbI,"{""text"":"".""}",UgwtkV8b_g1GXuRKYyN4AaABAg
UgwtkV8b_g1GXuRKYyN4AaABAg,UCSLj2L6Fa78dtxFbbUarM8Q,2025-02-25T08:28:38.144811+00:00,0,,,bOU2aSAjtbI,"{""text"":"".""}",
UgxTruOhWwtUMM1e7XB4AaABAg,UCSLj2L6Fa78dtxFbbUarM8Q,2025-02-25T05:48:40.092175+00:00,0,,,lfErr9NSI1Q,"{""text"":""Cave divers with 2 wives and 6 childrens when they find the cave named \""Satans Schlong tip cord of death\""""}",
Ugyg1G1xhXlunlNAaXp4AaABAg,UCSLj2L6Fa78dtxFbbUarM8Q,2025-02-25T05:13:06.503544+00:00,0,,Ugkxxlvy6tERQQOC5z3MlRH3AEWRXW1XfX9l,,"{""text"":""We need more sauce""}",
Ugx2lc_TTlPPjEQzmQB4AaABAg,UCSLj2L6Fa78dtxFbbUarM8Q,2025-02-25T01:34:48.963994+00:00,0,,,6qmUTclZhUo,"{""text"":""2025 and it's still a banger""}",
UgyNC3HhaB4XtgRjZHx4AaABAg,UCSLj2L6Fa78dtxFbbUarM8Q,2025-02-25T01:27:28.014751+00:00,0,,,WE4pyK2sEXY,"{""text"":""Bro turned on DLSS and RayTracing and PathTracing""}",
UgxY8qR6p8PFOY1sVhR4AaABAg,UCSLj2L6Fa78dtxFbbUarM8Q,2025-02-24T17:14:00.303002+00:00,0,,,ljhdGBXVI8I,"{""text"":""For those who think it came from Toriko no Kusari, it's not. The origin is still unknown, it may or may not be from a hentai/anime but one thing is for certain, it's an overexaggerated sound made to sound inappropriate for comedic purposes""}",
Ugx03eUXtqP9jLWny4J4AaABAg.ADh7TVGZutLAEw85kVIeZp,UCSLj2L6Fa78dtxFbbUarM8Q,2025-02-24T16:52:34.760413+00:00,0,Ugx03eUXtqP9jLWny4J4AaABAg,,NJGKOqCJUuY,"{""text"":""Yamete kudassai~ ughhh~!""}",Ugx03eUXtqP9jLWny4J4AaABAg
Ugy6ciAI5Fl1cqqD3Yh4AaABAg.9RgzH6JcZ6PAEw8-LxDquh,UCSLj2L6Fa78dtxFbbUarM8Q,2025-02-24T16:51:42.328771+00:00,0,Ugy6ciAI5Fl1cqqD3Yh4AaABAg,,NJGKOqCJUuY,"{""text"":""It's actually for everyone's safety, something like the Akihabara massacre back in 2008 will be prevented""}",Ugy6ciAI5Fl1cqqD3Yh4AaABAg
UgzmGsVKg5ofQD4kVJl4AaABAg,UCSLj2L6Fa78dtxFbbUarM8Q,2025-02-24T16:42:04.165312+00:00,0,,,WwXeryBKTAc,"{""text"":""Lol where's your \""God\"" to save you? Ohh never mind he's gonna get surgery""}",
Ugznryn9nfdI6Dq7BmZ4AaABAg,UCSLj2L6Fa78dtxFbbUarM8Q,2025-02-24T16:34:44.910126+00:00,0,,,MGAyYrc0h-0,"{""text"":""Nile: \""powdered aerogel\""""},{""text"":""\n""},{""text"":""Me: ""},{""text"":""snorts""},{""text"":"" ""},{""text"":""snorts""}",
Ugwq6oV6awJGLOCW_qF4AaABAg,UCSLj2L6Fa78dtxFbbUarM8Q,2025-02-24T16:30:56.932786+00:00,0,,,9eQq2kvRTsc,"{""text"":""That energy has no rights""}",
Ugyy7D8YfDSqqDmhAo14AaABAg,UCSLj2L6Fa78dtxFbbUarM8Q,2025-02-24T16:25:15.446029+00:00,0,,,raxKkzuTQXY,"{""text"":""How I feel after drinking grape juice from wine glass""}",
UgwLS7NKcxmgv0XPYjV4AaABAg,UCSLj2L6Fa78dtxFbbUarM8Q,2025-02-24T15:26:27.584929+00:00,0,,,wSHmygPQukQ,"{""text"":""GTA 7 minimum requirements""}",
UgzJJPMto7OXzGeAvpR4AaABAg,UCSLj2L6Fa78dtxFbbUarM8Q,2025-02-24T15:20:39.211224+00:00,0,,,Q4xCR20Dh1E,"{""text"":""Okay it's faster than supercomputers... But can it run Cyberpunk at 4k 60fps?""}",
UgwP04ACZ8Ecd3tg0iJ4AaABAg,UCSLj2L6Fa78dtxFbbUarM8Q,2025-02-24T15:03:43.208315+00:00,0,,,Z4yxbqWpaaQ,"{""text"":""Damn, I missed the peak internet era""}",
UgztG2DM6CARJPZCk2R4AaABAg,UCSLj2L6Fa78dtxFbbUarM8Q,2025-02-24T14:48:22.542171+00:00,0,,,hOX_uNdd-q8,"{""text"":""I am become meme, destroyer of trends""}",
UgyXKpPWbf9SZecVYDl4AaABAg,UCSLj2L6Fa78dtxFbbUarM8Q,2025-02-24T14:47:33.703345+00:00,0,,,ecT7MP0_2ew,"{""text"":""Bro thinks he oppenheimer""}",
UgzYYrp0JI7SgkemC0B4AaABAg,UCSLj2L6Fa78dtxFbbUarM8Q,2025-02-24T02:22:44.803993+00:00,0,,,m4W9vqSM4l0,"{""text"":""Alternate sauce: renai fuyou gakuha""}",
Ugz8IN-9SbzkGmRkbed4AaABAg,UCSLj2L6Fa78dtxFbbUarM8Q,2025-02-24T02:13:10.28916+00:00,0,,,Rxtar98Xl0E,"{""text"":""Lol people from different countries calling US fascist dictatorship like they don't want criminals in their country""}",
UgzwQnQjhp6-nNvYSFJ4AaABAg,UCSLj2L6Fa78dtxFbbUarM8Q,2025-02-23T23:10:12.069405+00:00,0,,,Dxxd29RgiNg,"{""text"":""I identify as freedom, my pronouns are oil/war""}",
UgxBjda1a1ezOLCVJdl4AaABAg.AEtxsssg0crAEuBwLLcIQG,UCSLj2L6Fa78dtxFbbUarM8Q,2025-02-23T22:47:37.793529+00:00,0,UgxBjda1a1ezOLCVJdl4AaABAg,,bUvk6Up5Kmk,"{""text"":""*posts real comment - people: meh""},{""text"":""\n""},{""text"":""😂😂😂 - people: 👍👍👍""}",UgxBjda1a1ezOLCVJdl4AaABAg
UgzJ5JQ7LQmHG5qvme94AaABAg,UCSLj2L6Fa78dtxFbbUarM8Q,2025-02-23T22:38:39.577683+00:00,0,,,OVn3dGmcxIU,"{""text"":""Yeah alright like planting more trees to stop flooding like they can absorb 1000liters of rainwater in less than an hour""}",
UgzDGG9Zhlfow6EtoRd4AaABAg,UCSLj2L6Fa78dtxFbbUarM8Q,2025-02-23T07:30:11.728395+00:00,0,,,d8etYF4bAlA,"{""text"":""Charlie, is your barber still alive?""}",
UgxGb_utenR8eKuy2q94AaABAg,UCSLj2L6Fa78dtxFbbUarM8Q,2025-02-23T07:26:45.569962+00:00,0,,,E9T78bT26sk,"{""text"":""We beatin paper with this one""}",
Ugz6Lhn9JRpwyQ-n2Kx4AaABAg.AEqu_yNSSM3AEqxrkYGYnb,UCSLj2L6Fa78dtxFbbUarM8Q,2025-02-22T16:38:12.568204+00:00,0,Ugz6Lhn9JRpwyQ-n2Kx4AaABAg,,WR73Dldyejo,"{""text"":""The NSFW bot situation is getting worse""}",Ugz6Lhn9JRpwyQ-n2Kx4AaABAg
UgxGjc4vsFCv82mKADl4AaABAg.AEpNMlFxwvkAEpmL8HYbZp,UCSLj2L6Fa78dtxFbbUarM8Q,2025-02-22T05:38:15.564016+00:00,0,UgxGjc4vsFCv82mKADl4AaABAg,,AQbKULlZAOA,"{""text"":""Money, “protecting” (spying) citizens, and giving themselves the power to arrest/prosecute citizens using the stolen \""evidence\""""},{""text"":""\n""},{""text"":""\n""},{""text"":""\n""},{""text"":""Sussy things you uploaded can get you arrested even if they're just memes""}",UgxGjc4vsFCv82mKADl4AaABAg
UgxzNGrMulXuyLxDEzJ4AaABAg,UCSLj2L6Fa78dtxFbbUarM8Q,2025-02-22T05:26:21.080736+00:00,0,,,AQbKULlZAOA,"{""text"":""\""Sir, someone got our python backdoor script\""""},{""text"":""\n""},{""text"":""                                     -probably UK Gov in the future""}",
UgyCXiL3xPrNJH2MxXV4AaABAg,UCSLj2L6Fa78dtxFbbUarM8Q,2025-02-22T03:48:22.549153+00:00,0,,,HTXkfnLH04A,"{""text"":""23:52"",""videoLink"":{""externalVideoId"":""HTXkfnLH04A"",""startTimeSeconds"":1432}},{""text"":"" skip the ad""}",
UgyhcwlhUXdTCh6w8V54AaABAg.AEoj8pwU_AKAEowY7yOfrp,UCSLj2L6Fa78dtxFbbUarM8Q,2025-02-21T21:48:10.409843+00:00,0,UgyhcwlhUXdTCh6w8V54AaABAg,,r5sbtV0jhYs,"{""text"":""The premier is very clear, it isn't about your bible""}",UgyhcwlhUXdTCh6w8V54AaABAg
Ugxtt4-w7h1VeBvLi4h4AaABAg,UCSLj2L6Fa78dtxFbbUarM8Q,2025-02-21T21:02:56.552697+00:00,0,,,mkcgVN90zl0,"{""text"":""So basically an expensive applock with no pin/password""}",
UgwHvCAM8EV5Q5vVrwV4AaABAg.AEoPWl0JFo2AEoVWxFV1qx,UCSLj2L6Fa78dtxFbbUarM8Q,2025-02-21T17:43:20.741921+00:00,0,UgwHvCAM8EV5Q5vVrwV4AaABAg,,6KtjgrdMwl0,"{""text"":""@MrIndirect1 is the type of guy in amogus that kills someone and reports it as self""}",UgwHvCAM8EV5Q5vVrwV4AaABAg
Ugy4Ui2CYXkKNSUoBLN4AaABAg.AEoQOcXW2OrAEoTNEZtxfv,UCSLj2L6Fa78dtxFbbUarM8Q,2025-02-21T17:24:32.606447+00:00,0,Ugy4Ui2CYXkKNSUoBLN4AaABAg,,6KtjgrdMwl0,"{""text"":""I don't call it \""PTSD\"" I call it lore and character development""}",Ugy4Ui2CYXkKNSUoBLN4AaABAg
Ugxb65iYzj80iICFaet4AaABAg,UCSLj2L6Fa78dtxFbbUarM8Q,2025-02-21T17:22:22.86792+00:00,0,,,6KtjgrdMwl0,"{""text"":""Bro thinks he the joker""}",
UgxC8Rk6hYBV_tDmbcR4AaABAg.AEoDHr7gfxJAEoSunNjuJf,UCSLj2L6Fa78dtxFbbUarM8Q,2025-02-21T17:20:31.426441+00:00,0,UgxC8Rk6hYBV_tDmbcR4AaABAg,,t7REnKeMnYk,"{""text"":""@IX_4 If you're too braindead to understand let me explain.""},{""text"":""\n""},{""text"":""\n""},{""text"":""Read it again and use 1 braincell (if you have one)""}",UgxC8Rk6hYBV_tDmbcR4AaABAg
UgwaXddzKlyiPx9IZu54AaABAg,UCSLj2L6Fa78dtxFbbUarM8Q,2025-02-21T17:13:58.949695+00:00,0,,,t7REnKeMnYk,"{""text"":""Remember kids, a simple 500kb .py script with administrator privilages can nuke your entire system""}",
UgxSF54x7XjUfAgCIit4AaABAg.AEYu3IVOA6yAEoOLtw7xkj,UCSLj2L6Fa78dtxFbbUarM8Q,2025-02-21T16:40:40.163297+00:00,0,UgxSF54x7XjUfAgCIit4AaABAg,,nuTMp_wijMo,"{""text"":""Go to school first kiddo""}",UgxSF54x7XjUfAgCIit4AaABAg
UgyKaNUn-hre3LNKcg54AaABAg,UCSLj2L6Fa78dtxFbbUarM8Q,2025-02-21T12:17:17.009701+00:00,0,,,23IbDACOzpc,"{""text"":""I remember listening to this 10 years ago""}",
UgzdqEdoCAyr_kqgPFp4AaABAg,UCSLj2L6Fa78dtxFbbUarM8Q,2025-02-20T13:24:14.730935+00:00,0,,,Y3dFCWA16jY,"{""text"":""60hz so innovative!""}",
Ugx6C9iZ0tA09pDQFp14AaABAg,UCSLj2L6Fa78dtxFbbUarM8Q,2025-02-20T10:32:27.624065+00:00,0,,,e2hI9K2EFlY,"{""text"":""Imagine if the guy robbed a donut store""}",
Ugy6bBxjYVT_TvcYz0x4AaABAg.A3fObFpZPS3AEl8mlADcT9,UCSLj2L6Fa78dtxFbbUarM8Q,2025-02-20T10:26:56.530056+00:00,0,Ugy6bBxjYVT_TvcYz0x4AaABAg,,ypyYhwTz5dU,"{""text"":""I like the kind of hanimes in h*entaimama under the 'cute & funny' category and CP (not cyberpunk 2077 or cod points)""}",Ugy6bBxjYVT_TvcYz0x4AaABAg
UgxXYGusmKFeSh7V3KR4AaABAg.AClheKZe_sAAEl8LFl215F,UCSLj2L6Fa78dtxFbbUarM8Q,2025-02-20T10:23:03.009027+00:00,0,UgxXYGusmKFeSh7V3KR4AaABAg,,ypyYhwTz5dU,"{""text"":""Well it's anime it only becomes a problem when it's IRL , same for l*li ang CP they're just a bunch of moving pixels :)""}",UgxXYGusmKFeSh7V3KR4AaABAg
UghzuTwObb2DKHgCoAEC.8Hjxht4A38JAEl6EX8qQY4,UCSLj2L6Fa78dtxFbbUarM8Q,2025-02-20T10:04:39.258074+00:00,0,UghzuTwObb2DKHgCoAEC,,ypyYhwTz5dU,"{""text"":""Onii-chan Lannister and Sensei lannister""}",UghzuTwObb2DKHgCoAEC
Ugzy9b3RxtwnEGjUpnF4AaABAg,UCSLj2L6Fa78dtxFbbUarM8Q,2025-02-20T10:01:20.724972+00:00,0,,,7o_jRwOL_tg,"{""text"":""It's impossible he hasn't banged his lil sister at this point""}",
Ugw98lUBhjBK2p-ZqTB4AaABAg,UCSLj2L6Fa78dtxFbbUarM8Q,2025-02-20T05:07:33.006411+00:00,0,,,4InUWG8nFCc,"{""text"":""\""Asteroid has oil\""""},{""text"":""\n""},{""text"":""That asteroid needs democracy🦅🦅🦅🇺🇸🇺🇸🇺🇸""}",
UgwELyr9T0VnAOS0tph4AaABAg,UCSLj2L6Fa78dtxFbbUarM8Q,2025-02-19T11:20:30.828009+00:00,0,,,SHmuxfj6f8E,"{""text"":""Remember kids, don't be rude to fastfood workers they're not paid enough to be harrassed and they have problems just like yours""}",
UgyE19D-cXcGYHnkSfp4AaABAg,UCSLj2L6Fa78dtxFbbUarM8Q,2025-02-19T08:58:42.863595+00:00,0,,,RAgsiBhRFFc,"{""text"":""Phone numbers get reused, so what probably happened here is that the previous owner of the number lost that number or switched to a different carrier but didn't update anything""}",
UgxN9sh1J9TW_JNGRwV4AaABAg,UCSLj2L6Fa78dtxFbbUarM8Q,2025-02-19T08:46:18.090007+00:00,0,,,r_7tXmqk1JI,"{""text"":""\""1000 yard stare\"" ahh car""}",
Ugzf-yG_t_sCa-FiXQR4AaABAg,UCSLj2L6Fa78dtxFbbUarM8Q,2025-02-19T08:42:56.047561+00:00,0,,,w0BLJ3iWA4g,"{""text"":""*with free 100 social credits*""}",
UgyaRYE8XlNcVXN9PwJ4AaABAg,UCSLj2L6Fa78dtxFbbUarM8Q,2025-02-19T08:37:11.271216+00:00,0,,,iIefqtxFx3M,"{""text"":""I love apple's innovation they're so original!""}",
UgxvnPv4XLxyVaSDoDJ4AaABAg,UCSLj2L6Fa78dtxFbbUarM8Q,2025-02-19T07:50:33.35358+00:00,0,,,kuNixp-wvWM,"{""text"":""Mid 2000s to early 2010s was peak internet and this is one of its fragments.""},{""text"":""\n""},{""text"":""\n""},{""text"":""I was born in 2009, man I wish I was born 11 years earlier to witness how wholesome the internet were""}",
UgwI1CD-k_sTs8gAkul4AaABAg,UCSLj2L6Fa78dtxFbbUarM8Q,2025-02-19T07:39:56.579351+00:00,0,,,83lk5Z0vrOQ,"{""text"":""5x30 ahh mosquito""}",
Ugw1wegvfUJd9gIrWvZ4AaABAg,UCSLj2L6Fa78dtxFbbUarM8Q,2025-02-18T13:03:45.583738+00:00,0,,,QE0q7Gm06U4,"{""text"":""This is a boomer propaganda""}",
UgyMTQVukaRA-xzN42x4AaABAg,UCSLj2L6Fa78dtxFbbUarM8Q,2025-02-18T10:23:22.766144+00:00,0,,,9m36ShbUAOU,"{""text"":""How I look at bro after yelling \""chupa deez nutz\"" in front of a cartel guy""}",
UgyZjQ2lIfe6bkonUV94AaABAg,UCSLj2L6Fa78dtxFbbUarM8Q,2025-02-18T10:07:40.963173+00:00,0,,, -dmsANzizRQ,"{""text"":""Imagine in 2069 and you tell your grandson Hatsune Miku and WW3 lore""}",
UgwnYo3OJaTNTeZOtuV4AaABAg.AEeqVCOGodvAEf6JL8mxuS,UCSLj2L6Fa78dtxFbbUarM8Q,2025-02-18T02:09:52.152452+00:00,0,UgwnYo3OJaTNTeZOtuV4AaABAg,,1q2Z9XLmZIU,"{""text"":""@adisar2002 ""},{""text"":""drops 5090""}",UgwnYo3OJaTNTeZOtuV4AaABAg
UgzSoEfLnuXjG8Ivdax4AaABAg,UCSLj2L6Fa78dtxFbbUarM8Q,2025-02-17T18:33:07.185625+00:00,0,,,rznMFf1Ljz8,"{""text"":""\""Hey apple!\""""},{""text"":""\n""},{""text"":""\""What!?\""""},{""text"":""\n""},{""text"":""Amazing_grace.mp3""}",
UgwKAh04-ZhZ1T9kVbN4AaABAg,UCSLj2L6Fa78dtxFbbUarM8Q,2025-02-17T17:49:52.314811+00:00,0,,,5P9fDiKr93A,"{""text"":""He's the type of druggie who smokes fent""}",
UgxUalgJgVGdwDxY8rp4AaABAg,UCSLj2L6Fa78dtxFbbUarM8Q,2025-02-17T17:46:04.395177+00:00,0,,,OXheOsLU7_A,"{""text"":""Blud's audio drivers are glitching and thought \""open na noor\"" was \""open fire\""""}",
UgyoEk9bh7qV33iB7AR4AaABAg,UCSLj2L6Fa78dtxFbbUarM8Q,2025-02-17T17:25:22.657683+00:00,0,,,widZEAJc0QM,"{""text"":""0:54"",""videoLink"":{""externalVideoId"":""widZEAJc0QM"",""startTimeSeconds"":54}},{""text"":"" minecraft reference""}",
UgzHeZ1VYtnzhKnkp9l4AaABAg,UCSLj2L6Fa78dtxFbbUarM8Q,2025-02-17T16:20:55.480656+00:00,0,,,jQUdVrQJGTk,"{""text"":""Patriotism is spreading""}",
Ugw5zubr9XCk-fUhyv94AaABAg,UCSLj2L6Fa78dtxFbbUarM8Q,2025-02-17T16:07:01.664642+00:00,0,,,15mChHs9VU4,"{""text"":""Youtube recommendation is a gem""}",
UgwSDqfe3HL6PBAg7Td4AaABAg,UCSLj2L6Fa78dtxFbbUarM8Q,2025-02-17T11:49:02.941461+00:00,0,,,9EjrAM6VbjI,"{""text"":""Imagine hearing a kid yell \""I want my zaza\"" infront of cartel""}",
UgxCpRKKBKasapx0tZ54AaABAg,UCSLj2L6Fa78dtxFbbUarM8Q,2025-02-17T11:43:04.638667+00:00,0,,,klOkTK0xS2g,"{""text"":""Medium/rare fits best""}",
UgzydlVa0WrUjc0abid4AaABAg,UCSLj2L6Fa78dtxFbbUarM8Q,2025-02-17T11:09:43.026922+00:00,0,,,dpmPHc23-k8,"{""text"":""In 70 years few people will remember Azumanga Daioh and in 100 years everyone who remember Azumanga Daioh will be gone and it will remain in the depths of internet archives waiting to be uncovered""}",
UgwLPBqSilS3Wcvxe0B4AaABAg,UCSLj2L6Fa78dtxFbbUarM8Q,2025-02-17T07:51:34.842358+00:00,0,,,t7mT9QhwEsU,"{""text"":""My reptile great¹²²²² grandfather was probably like \""back in my day we used to own nigersaurus\""""}",





