Live chat ID,Channel ID,Live chat create timestamp,Price,Parent live chat ID,Video ID,Live chat text
UgwJjVopXAASolf4UKx4AaABDqgBvKOZiQI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-18T22:28:24.798643+00:00,0,,buXHxYCl8o8,"{""text"":""nah don't delete, it's not like there's an FBI agent constantly watching your phone""}"
Ugz27wWw61y1lbED9n14AaABDqgBmKXfnwI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-18T22:25:05.278335+00:00,0,,buXHxYCl8o8,"{""text"":""VPNs aren't illegal even accessing the dark web isn't illegal as long as you don't do illegal things""}"
UgwwE6EZ791cUV7p94d4AaABDqgB9vKQlAI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-18T22:23:58.932806+00:00,0,,buXHxYCl8o8,"{""text"":""yes when you use our today's sponsor! nordv...""}"
UgxJhDlQSXbnCIoWalx4AaABDqgB2IWSmwI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-18T22:22:05.856021+00:00,0,,buXHxYCl8o8,"{""text"":""they're not accurate""}"
Ugw6EehD_f0S18Slmpd4AaABDqgBofHcjQI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-18T22:20:53.297342+00:00,0,,buXHxYCl8o8,"{""text"":""yt doesn't have dislike but the hub has... so W hub""}"
UgxVuLOPVamhF2ZZITh4AaABDqgB4dLZlwI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-18T22:18:54.30317+00:00,0,,buXHxYCl8o8,"{""text"":""W YouTube, W freedom and oil🇺🇲""}"
UgxygzcVuvymfWz1S_B4AaABDqgBjKPPnAI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-18T22:17:30.893037+00:00,0,,buXHxYCl8o8,"{""text"":""YouTube gon be swimming in cash""}"
UgzpGT9l67Nf0Xh0CKJ4AaABDqgB1eHslQI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-18T22:14:07.127658+00:00,0,,buXHxYCl8o8,"{""text"":""nah Facebook reels feels like a free lobotomy""}"
Ugy5cELTMerXgPuGB9B4AaABDqgB3qSLkgI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-18T22:13:19.493282+00:00,0,,buXHxYCl8o8,"{""text"":""you guys should turn on slow mode""}"
UgzjVD8ITRTWh27CYkZ4AaABDqgB_9yUjwI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-18T22:11:34.206215+00:00,0,,buXHxYCl8o8,"{""text"":""lol bozo""}"
UgyMZfiGFk8vfaAGgQN4AaABDqgBn4bElgI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-18T20:00:59.278105+00:00,0,,gd5w3qg6qpM,"{""text"":""it's live but the video is pre-recorded""}"
UgygdRmVO4NGyS6HdqV4AaABDqgB_pGkhQI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-18T19:59:50.566854+00:00,0,,gd5w3qg6qpM,"{""text"":""wassup""}"
UgzuXgx4HP9eju_vs2p4AaABDqgBzYfZggI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-18T19:59:20.35812+00:00,0,,gd5w3qg6qpM,"{""text"":""dang all I read in this chat was crazy people talking about their non-existent \""god\""""}"
UgwCRZ0_h7Bwe_wroHZ4AaABDqgB8L2BigI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-18T19:54:58.793936+00:00,0,,gd5w3qg6qpM,"{""text"":""religious spammers be goin wild""}"
UgwQWsDL11ntpcG_D_p4AaABDqgB-46iigI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-18T19:45:50.003095+00:00,0,,HTWOIlUo4aI,"{""text"":""bruh TikTok servers will be down in the US meaning no one can use it without a VPN, anyone can access TikTok using vpn""}"
UgxVoawxrPsL279hPjx4AaABDqgBmc74mwI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-18T19:44:16.947665+00:00,0,,HTWOIlUo4aI,"{""text"":""W TikTok ban""}"
Ugx9wiAB6OPgcnJ5Mch4AaABDqgBydOIjAI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-16T20:07:36.159654+00:00,0,,xDHIA-Wi58U,"{""text"":""sudo reboot""}"
UgwkOo8EeEuf4YqWb514AaABDqgBhvuJkwI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-15T22:05:37.028523+00:00,0,,0C-fJHL0J30,"{""text"":""finally two pigs agree to save people for a few hours""}"
UgwqPjf8ZK6i19uZo_h4AaABDqgBgLbJkwI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-12T05:33:07.132682+00:00,0,,RWOP9JA_Ob4,"{""text"":""religious people are literal methead""}"
UgzhfZeiuoOS67GaewV4AaABDqgBp5jCnwI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-10T16:44:04.317893+00:00,0,,v9W5R6KRfsY,"{""text"":""I care and I asked""}"
UgwBiO3GfxniIAydIb14AaABDqgB35zXnQI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-10T16:40:18.390185+00:00,0,,v9W5R6KRfsY,"{""text"":""has anyone ever think how weirdly obsessed humans are about relationships?""}"
UgxcTFCS6C8o-CU0glR4AaABDqgBzoyOigI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-10T16:38:05.688233+00:00,0,,v9W5R6KRfsY,"{""text"":""religious people are going crazy""}"
Ugy05TTgAtCjHwHriEh4AaABDqgBu8GghAI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-09T21:04:53.383426+00:00,0,,OLBcDw6NMp0,"{""text"":""at this point I'm just guessing Russian based on pictures""}"
UgwRPaRVzZGHVOgFEj94AaABDqgB5eKamAI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-09T21:03:50.294135+00:00,0,,OLBcDw6NMp0,"{""text"":""🇷🇺🇷🇺🇷🇺🐻🐻🐻""}"
UgxOfzHegAGrbOt3D7t4AaABDqgB18DXkAI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-09T21:02:50.277336+00:00,0,,OLBcDw6NMp0,"{""text"":""ТОВАРИЩИ!""}"
UgxGGOZ4_ogq4esfo9t4AaABDqgBiLbJmwI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-09T21:01:49.423477+00:00,0,,OLBcDw6NMp0,"{""text"":""imma need to learn Russian""}"
UgxvNLX3TDDmsbodcSN4AaABDqgB57C6jgI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-09T21:01:00.438112+00:00,0,,OLBcDw6NMp0,"{""text"":""USSR""}"
Ugwj8owwQDEIBefaH1R4AaABDqgBgOvEnAI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-09T21:00:15.937625+00:00,0,,OLBcDw6NMp0,"{""text"":""ummm I don't speak vodka""}"
Ugzia3GUyhgt0_N8l_d4AaABDqgBycaQhQI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-09T20:10:05.649244+00:00,0,, -hPmfUpirkc,"{""text"":""I don't care about religions but religious people are acting like lunatics""}"
Ugy-Zx42T4YebtjJHMN4AaABDqgBuaG6mAI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-09T20:09:23.922969+00:00,0,, -hPmfUpirkc,"{""text"":""bruh, did this religious people got lobotomized?""}"
UgzYtEsdnK3bBXl8W814AaABDqgB0LfbgAI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-09T20:08:09.147702+00:00,0,, -hPmfUpirkc,"{""text"":""wildfire not some god shit gaza""}"
UgxDHKTlNLmx1zqcjwl4AaABDqgB4OGzmgI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-09T20:07:12.593984+00:00,0,, -hPmfUpirkc,"{""text"":""bro on meth""}"
UgwiYdUb_o6emT-30op4AaABDqgB4PvynAI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-09T20:06:16.845464+00:00,0,, -hPmfUpirkc,"{""text"":""thousands of dollar bills are now out of circulation, inflation reduced by 0.01%""}"
UgyCqB5-GXRavDDljdx4AaABDqgBtdCbhAI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-09T20:04:22.198061+00:00,0,, -hPmfUpirkc,"{""text"":""nah those religious people going crazy""}"
UgxOk6c6VP-bWhzAJVB4AaABDqgBmaeXgAI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-08T14:26:03.547285+00:00,0,,gt4y4xLgDhw,"{""text"":""gay""}"
UgzGrc_FlXIFQw2it-F4AaABDqgBjKK1ngI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-08T14:13:51.703783+00:00,0,,gt4y4xLgDhw,"{""text"":""put the meth in the fridge bruh""}"
UgxICGX9Y60tEZozMzx4AaABDqgBtLaKkgI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-08T14:13:39.456932+00:00,0,,gt4y4xLgDhw,"{""text"":""fridge""}"
UgzG3Yg11faLUm65F2x4AaABDqgBsp-TgAI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-08T14:13:26.368779+00:00,0,,gt4y4xLgDhw,"{""text"":""fridge""}"
UgzChkiM24rnHToy6nx4AaABDqgB9uefjAI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-08T14:13:01.85354+00:00,0,,gt4y4xLgDhw,"{""text"":""show us fridge""}"
UgyHxNkYnb1pvQRoyoR4AaABDqgBptuekgI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-08T14:12:20.56031+00:00,0,,gt4y4xLgDhw,"{""text"":""his only comment is \""copy paste\""""}"
Ugy5SWT9ZLtWhKkZl-V4AaABDqgB8cr2kwI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-08T14:09:59.258959+00:00,0,,gt4y4xLgDhw,"{""text"":""well everyone except north Koreans can go anywhere legally if they follow the process""}"
UgxiWopXxGk9mkTfWyZ4AaABDqgBy6OyiQI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-08T14:08:25.860973+00:00,0,,gt4y4xLgDhw,"{""text"":""fent and meth""}"
UgxQNWghf83ZDTAlcIh4AaABDqgBgu2ilgI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-08T14:07:47.50926+00:00,0,,gt4y4xLgDhw,"{""text"":""meth pipe POV""}"
Ugx34lXWf_CjpzeIxk54AaABDqgB9JqHiQI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-08T14:07:34.57314+00:00,0,,gt4y4xLgDhw,"{""text"":""fr""}"
UgzcxvMxXTNn_JD6O8p4AaABDqgB97SLggI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-08T14:06:56.968168+00:00,0,,gt4y4xLgDhw,"{""text"":""I identify as black, indian, Chinese, japanese, European, American, alien and Australian""}"
UgwCtWvDjox07a4WZjR4AaABDqgB_ZnVigI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-08T14:05:49.759693+00:00,0,,gt4y4xLgDhw,"{""text"":""see meth pipe""}"
UgyCTUAn1dP1CaMLOQV4AaABDqgBtI2-lAI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-08T14:05:27.5494+00:00,0,,gt4y4xLgDhw,"{""text"":""it's a film not IRL""}"
Ugx7WuZzpCd5Xevr9jl4AaABDqgBj9LpngI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-08T14:04:45.655897+00:00,0,,gt4y4xLgDhw,"{""text"":""stop copy pasting shit""}"
UgzPVQXJfEx_kWDwFfl4AaABDqgB9aTilAI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-08T14:03:55.627541+00:00,0,,gt4y4xLgDhw,"{""text"":""smoking meth again""}"
Ugw1hgicCdlsCXjqMsJ4AaABDqgB3_OjkAI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-08T14:03:31.981624+00:00,0,,gt4y4xLgDhw,"{""text"":""POV day 60 of smoking meth and fent""}"
Ugzis8IL-eum9MLleOJ4AaABDqgBiYXImwI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-08T14:02:34.830739+00:00,0,,gt4y4xLgDhw,"{""text"":""bruh I see no problem""}"
Ugw9mvG-ZA-ZLhAdnB54AaABDqgBwcKRngI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-08T14:02:01.20186+00:00,0,,gt4y4xLgDhw,"{""text"":""submarine*""}"
UgzrJNN5k21U6SqkI3F4AaABDqgB6JLBhwI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-08T14:01:49.737913+00:00,0,,gt4y4xLgDhw,"{""text"":""round beuh""}"
UgyeNjQdQLdZ-HYZI5F4AaABDqgB6K_pggI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-08T14:01:43.188237+00:00,0,,gt4y4xLgDhw,"{""text"":""he's on meth and fent""}"
Ugyjo9BnzODRzGu3d0t4AaABDqgBv9GZmwI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-08T14:01:08.99946+00:00,0,,gt4y4xLgDhw,"{""text"":""I'm 1% black""}"
UgxkIfcCt2ZtdoQxjON4AaABDqgBraKXkwI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-08T14:00:18.833303+00:00,0,,gt4y4xLgDhw,"{""text"":""source: I'm deranged bruh""}"
Ugz04xGt0UE59XYZt_N4AaABDqgBoMOakQI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-08T13:59:45.088041+00:00,0,,gt4y4xLgDhw,"{""text"":""nah he walking in his submarine again""}"
Ugzzrjgh7KDmbd2yDjZ4AaABDqgBg7zdgQI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-07T22:42:09.150963+00:00,0,,2RazwpuCqk8,"{""text"":""he's near Lake St Clair""}"
UgxZx-URJ0vkEgqXrSt4AaABDqgBzrjjkgI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-07T22:38:48.158058+00:00,0,,2RazwpuCqk8,"{""text"":""Redford Michigan""}"
UgxH6LSAwQGGmGO6Seh4AaABDqgBs8bviAI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-07T22:38:17.826985+00:00,0,,2RazwpuCqk8,"{""text"":""Walter White would not be proud of this guy""}"
UgznoVMMpl1liXGVgil4AaABDqgBse36mgI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-07T22:26:23.2619+00:00,0,,2RazwpuCqk8,"{""text"":""submarine lives matter""}"
UgxoLsKjQPjE_DWtl094AaABDqgB2ZfDjAI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-07T22:04:13.675885+00:00,0,,2RazwpuCqk8,"{""text"":""I'm calling submarine""}"
UgyBs1U4KiGtIbxLEK94AaABDqgB062UgQI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-07T22:03:26.683123+00:00,0,,2RazwpuCqk8,"{""text"":""he's talking shit, Philippines can't even buy a submarine""}"
UgxmCkWn4z1C9142LbJ4AaABDqgBza3RjQI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-07T22:02:40.506131+00:00,0,,2RazwpuCqk8,"{""text"":""man careful with your submarine""}"
UgyxozO-BRxzY7K4Lx94AaABDqgB6e-vlAI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-07T22:01:01.245158+00:00,0,,2RazwpuCqk8,"{""text"":""he's indirectly telling us not to smoke meth by smoking meth""}"
UgyJm1sEGpHfb8Zad6h4AaABDqgB7Lf6lQI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-07T22:00:20.352561+00:00,0,,2RazwpuCqk8,"{""text"":""his driving his submarine""}"
UgyDVYEgtesS2-nXtwp4AaABDqgBrMz-hgI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-07T21:59:29.928268+00:00,0,,2RazwpuCqk8,"{""text"":""he's speeding in his submarine""}"
UgwfJLt1QwnDCmYgoTl4AaABDqgBysvcgQI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-07T21:58:22.642747+00:00,0,,2RazwpuCqk8,"{""text"":""he gave me headache and that's the only shit I barely understand""}"
Ugz6ZK5QDhYF7_uCgUN4AaABDqgB8bO1hwI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-07T21:57:03.824261+00:00,0,,2RazwpuCqk8,"{""text"":""he's talking about Jews and baby dick suckers""}"
UgwGnUe3J7PcWWzJZxt4AaABDqgB3a6eggI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-07T21:56:25.236401+00:00,0,,2RazwpuCqk8,"{""text"":""he's driving his submarine""}"
UgxDYY4uDFwRfhOK9Nl4AaABDqgB8dbjmQI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-07T21:55:56.837064+00:00,0,,2RazwpuCqk8,"{""text"":""he's on meth""}"
UgyirrPibty30m4xTLV4AaABDqgB7Je-kAI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-07T14:21:36.76381+00:00,0,,Hp6-BBXlxXQ,"{""text"":""submarines are everywhere on land, space, sea, skies""}"
UgxBXzkFr8FYkBzgNql4AaABDqgBs5rIigI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-07T14:20:54.081607+00:00,0,,Hp6-BBXlxXQ,"{""text"":""free meth in Walmart""}"
UgxFJZ-JhEPUnSllxxh4AaABDqgBhJX4lwI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-07T14:20:29.673165+00:00,0,,Hp6-BBXlxXQ,"{""text"":""i think so""}"
UgwQ89ym2W-s5UN9vPN4AaABDqgBp9feigI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-07T14:19:55.61828+00:00,0,,Hp6-BBXlxXQ,"{""text"":""he totally lost shit""}"
Ugzi2qXa9Bi_Ej37p3h4AaABDqgBzvGoiwI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-07T14:19:29.603605+00:00,0,,Hp6-BBXlxXQ,"{""text"":""lol""}"
Ugyn8cjKtTolMpexY6B4AaABDqgB1tu5mwI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-07T14:19:03.093975+00:00,0,,Hp6-BBXlxXQ,"{""text"":""POV when you buy meth from Walmart:""}"
UgyvkcR0KvJeXnef9pt4AaABDqgBhKymlAI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-07T14:18:20.77887+00:00,0,,Hp6-BBXlxXQ,"{""text"":""guys the CIA keeps us from reaching the ice walls by hiding in their submarines then attacking us""}"
UgzPm3NxYBKX_P_lVJJ4AaABDqgBlZCymAI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-07T14:16:59.519163+00:00,0,,Hp6-BBXlxXQ,"{""text"":""he need a welfare check""}"
UgzW_zf8wOil8qniKxd4AaABDqgBg8aeiAI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-07T14:16:36.370567+00:00,0,,Hp6-BBXlxXQ,"{""text"":""fr""}"
UgzHtTlpk5N__ZZIPyJ4AaABDqgB2tezlwI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-07T14:15:09.911887+00:00,0,,Hp6-BBXlxXQ,"{""text"":""your family is already safe in your submarine""}"
Ugy_yoyRHEL1FBcaBhF4AaABDqgB_vPJiAI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-07T14:14:44.090645+00:00,0,,Hp6-BBXlxXQ,"{""text"":""then live in a submarine""}"
UgzVf5ArY_j7WwrIhY94AaABDqgBtZXnhAI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-07T14:14:30.288032+00:00,0,,Hp6-BBXlxXQ,"{""text"":""keep up the yapping""}"
Ugx9lXcA49XBuZ4IX_Z4AaABDqgB74bTlQI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-07T14:13:17.134449+00:00,0,,Hp6-BBXlxXQ,"{""text"":""nah he escaped the matrix""}"
Ugz4Av9tVqQ6zEv5iA94AaABDqgBnfiumgI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-07T14:12:34.91832+00:00,0,,Hp6-BBXlxXQ,"{""text"":""fent too""}"
UgyTGsEW5hftF-t5c1J4AaABDqgBtKjAnAI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-07T14:12:11.128572+00:00,0,,Hp6-BBXlxXQ,"{""text"":""he owns 69 submarines and don't want the government to tax him""}"
Ugx__DrQybfg1FSqJzJ4AaABDqgB95ivjQI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-07T14:10:30.072234+00:00,0,,Hp6-BBXlxXQ,"{""text"":""he smoking fent""}"
Ugyt00tpZXatqU6Qntd4AaABDqgB9_-gkAI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-07T14:10:11.779049+00:00,0,,Hp6-BBXlxXQ,"{""text"":""they all live in a submarine""}"
UgznXs5aiAAQXmWSrGx4AaABDqgBrIaihwI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-07T14:08:34.925363+00:00,0,,Hp6-BBXlxXQ,"{""text"":""bibles are pure gibberish fr""}"
UgzMsBI12l9PwrrWOgl4AaABDqgBgZDBnAI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-07T14:08:16.290482+00:00,0,,Hp6-BBXlxXQ,"{""text"":""fr""}"
UgynIr88aWW5RgvkHEB4AaABDqgBruLjmgI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-07T14:07:39.259805+00:00,0,,Hp6-BBXlxXQ,"{""text"":""he drinking still water""}"
UgzQRlWoLWZeFCfytpB4AaABDqgBqvzdlAI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-07T14:06:52.115938+00:00,0,,Hp6-BBXlxXQ,"{""text"":""he's in his submarine, he can't go outside""}"
Ugzpq0iX9PPmVR9vuEh4AaABDqgB4KqbigI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-07T14:06:24.876787+00:00,0,,Hp6-BBXlxXQ,"{""text"":""we pay taxes for the military to make 2 story submarines""}"
UgyPOyLwF8ZC3gzfS2V4AaABDqgBpvbtggI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-07T14:05:31.900774+00:00,0,,Hp6-BBXlxXQ,"{""text"":""nah he racist towards all races""}"
UgxTe613_dE3uugFmVl4AaABDqgB287EiAI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-07T14:04:17.35123+00:00,0,,Hp6-BBXlxXQ,"{""text"":""lol""}"
UgwRl0K68K3ShF9OieN4AaABDqgB7pL5iwI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-07T14:03:59.748475+00:00,0,,Hp6-BBXlxXQ,"{""text"":""noun. Semitic characteristics, especially the ways, ideas, influence, etc., of the Jewish people. a word or idiom peculiar to, derived from, or characteristic of a Semitic language, especially of Hebr""}"
Ugw7qrTdmdOzI0eWJfl4AaABDqgBhZHynQI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-07T14:02:58.33909+00:00,0,,Hp6-BBXlxXQ,"{""text"":""fr""}"
Ugzn3OqGh9f9Ns3M9xB4AaABDqgBzJvjhgI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-07T14:00:50.65328+00:00,0,,Hp6-BBXlxXQ,"{""text"":""quick get a tin foil hat""}"
UgxVVJEWZrD35FXBiHZ4AaABDqgBz5K2iwI,UCSLj2L6Fa78dtxFbbUarM8Q,2025-01-07T14:00:39.48162+00:00,0,,Hp6-BBXlxXQ,"{""text"":""tin foil hat""}"





